Et du Monde Chreſtien calmer les mouuemens.	Et du Monde Chrétien calmer les mouvements.
DVRANT le triſte cours de cent longues années,	DURANT le triste cours de cent longues années,
L'equitable rigueur des ſaintes Deſtinées,	L’équitable rigueur des saintes Destinées,
Auoit porté la France au comble de ſes maux.	Avait porté la France au comble de ses maux.
Deux deluges de ſang, eſpanchés de ſes veines,	Deux déluges de sang, épanchés de ses veines,
Et de deux coups de foudre, & Creuant, & Verneüil,	Et de deux coups de foudre, et Crevant, et Verneuil,
Venoient de la conduire aux portes du cercüeil.	Venaient de la conduire aux portes du cercueil.
Charles ſon jeune Maiſtre, & ſa foible eſperance,	Charles son jeune Maître, et sa faible espérance,
Des fiers Vſurpateurs eſprouuoit l'inſolence,	Des fiers Usurpateurs éprouvait l’insolence,
Loin du throſne captif, erroit deſeſperé,	Loin du trône captif, errait désespéré,
Et voyoit ſon Vaſſal, en ſon lieu, reueré.	Et voyait son Vassal, en son lieu, révéré.
Proſperer, chaque jour, l'Entrepriſe crüelle;	Prospérer, chaque jour, l’Entreprise cruelle;
Il voyoit, par l’Anglois, ſes Eſtats enuahis,	Il voyait, par l’Anglais, ses États envahis,
Les coſtaux, les vallons, les champs & les prairies,	Les coteaux, les vallons, les champs et les prairies,
A ſes regards troublés n'offroient que barbaries,	À ses regards troublés n’offraient que barbaries,
Et les vaſtes remparts des tremblantes Cités	Et les vastes remparts des tremblantes Cités
N'enfermoient que tourmens, & que calamités.	N’enfermaient que tourments, et que calamités.
Tous les fleaux des Humains, la Peſte & la Famine	Tous les fléaux des Humains, la Peste et la Famine
Des Peuples, en tous lieux, auançoient la rüine,	Des Peuples, en tous lieux, avançaient la ruine,
De leurs toits embrasés, compoſoit leur tombeau.	De leurs toits embrasés, composait leur tombeau.
L'impitoyable Mort, des Prouinces entieres	L’impitoyable Mort, des Provinces entières
Le ſang, en chaque bois, par les routes couloit,	Le sang, en chaque bois, par les routes coulait,
Et, dans chaque riuiere, aux ondes ſe meſloit.	Et, dans chaque rivière, aux ondes se mêlait.
L'Audace, la Fureur, le Diſcord & la Rage,	L’Audace, la Fureur, le Discord et la Rage,
Deſtruiſoient à-l'enuy le Royal heritage,	Détruisaient à l’envi le Royal héritage,
Il ne paroiſſoit plus qu'vn gouffre de malheur,	Il ne paraissait plus qu’un gouffre de malheur,
Et l'endroit le plus ſain eſtoit plein de douleur.	Et l’endroit le plus sain était plein de douleur.
Mais Paris, plus que tous, plonge dans la miſere,	Mais Paris, plus que tous, plonge dans la misère,
Meſconnoiſſoit ſon Prince, & luy manquant de foy,	Méconnaissait son Prince, et lui manquant de foi,
Pour dernier monſtre en fin, l'execrable Iſabelle	Pour dernier monstre en fin, l’exécrable Isabelle
Immoloit ſon Fils propre à ſa haine immortelle,	Immolait son Fils propre à sa haine immortelle,
Et faiſant violence aux naturelles loix,	Et faisant violence aux naturelles lois,
Fomentoit contre luy le party de l'Anglois.	Fomentait contre lui le parti de l’Anglais.
De l'vn à l'autre bout, la deplorable France	De l’un à l’autre bout, la déplorable France
Aux heureux Reuoltés preſtoit obeiſſance,	Aux heureux Révoltés prêtait obéissance,
Trouuoient vn bouleuard franc du joug des Tyrans.	Trouvaient un boulevard franc du joug des Tyrans.
Orleans, ſeul encor de tant de Places fortes,	Orléans, seul encor de tant de Places fortes,
Bien qu'entre cent terreurs, il viſt de toutes parts	Bien qu’entre cent terreurs, il vit de toutes parts
Vne armée innombrable entourer ſes ramparts.	Une armée innombrable entourer ses remparts.
Iuſques vers le milieu de la neufieſme Lune,	Jusque vers le milieu de la neuvième Lune,
Il auoit tenu teſte à ſon aſpre fortune,	Il avait tenu tête à son âpre fortune,
Il auoit cent aſſauts l'vn ſur l'autre endurés,	Il avait cent assauts l’un sur l’autre endurés,
Et cent fois dans leur camp les Anglois reſſerrés.	Et cent fois dans leur camp les Anglais resserrés.
En fin il auoit veu tenter ſa deliurance,	Enfin il avait vu tenter sa délivrance,
L'auoit veu, mais ſans fruit, & proche des abois	L’avait vu, mais sans fruit, et proche des abois
Quand ſon grand Defenſeur, dont la force diuine	Quand son grand Défenseur, dont la force divine
Du chancelant Eſtat ſouſtenoit la ruine,	Du chancelant État soutenait la ruine,
L'inuincible Dunois, ſur le haut de ſes tours,	L’invincible Dunois, sur le haut de ses tours,
Au profond de ſon cœur fit ce triſte diſcours.	Au profond de son cœur fit ce triste discours.
Donques, pour conſeruer cette fidelle Ville,	Donc, pour conserver cette fidèle Ville,
I'auray fait à mon Prince vn ſerment inutile,	J’aurai fait à mon Prince un serment inutile,
N'aura pû s'affranchir des chaiſnes de Betford.	N’aura pu s’affranchir des chaînes de Bedford.
Intrepides Soldats, valeureux Capitaines,	Intrépides Soldats, valeureux Capitaines,
Reſolus de vous perdre, ou de nous ſecourir,	Résolus de vous perdre, ou de nous secourir,
Par les mains du Rebelle aués voulu mourir;	Par les mains du Rebelle avez voulu mourir;
Que voſtre ſort me plaiſt, & que je vous enuie	Que votre sort me plaît, et que je vous envie
Vne ſi belle fin de voſtre belle vie!	Une si belle fin de votre belle vie!
Car ſi voſtre projet a manqué de bonheur,	Car si votre projet a manqué de bonheur,
Au moins eſtes vous morts, & morts au lit d'honneur.	Au moins êtes vous morts, et morts au lit d’honneur.
Sera-t-il obſcurcy d’vne tache ſi noire?	Sera-t-il obscurci d’une tache si noire?
Perdras-tu ton eſtime, & les ſiecles futurs	Perdras-tu ton estime, et les siècles futurs
Loin de toy, loin de toy, cette honte & ce crime,	Loin de toi, loin de toi, cette honte et ce crime,
Pluſtoſt de tes Amis ſuy la fin magnanime,	Plutôt de tes Amis suis la fin magnanime,
Meurs pluſtoſt de cent morts, que de ternir jamais,	Meurs plutôt de cent morts, que de ternir jamais,
Par vn ſi laſche fait, la gloire de tes faits.	Par un si lâche fait, la gloire de tes faits.
Meurs pluſtoſt que ce Peuple endure le ſeruage,	Meurs plutôt que ce Peuple endure le servage,
Dont ta foy luy promit d’exemter ſon courage,	Dont ta foi lui promit d’exempter son courage,
Il t'élut pour l'ayder à maintenir ſa foy.	Il t’élut pour l’aider à maintenir sa foi.
Mais que luy ſeruira que tu ceſſes de viure?	Mais que lui servira que tu cesses de vivre?
Non, non, croy bien pluſtoſt, qu'en perdant la clarté,	Non, non, crois bien plutôt, qu’en perdant la clarté,
Tu haſtes ſa défaite & ſa captiuité.	Tu hâtes sa défaite et sa captivité.
Il s'arreſte incertain du conſeïl qu'il doit prendre;	Il s’arrête incertain du conseil qu’il doit prendre;
Il luy faut deſormais ou mourir ou ſe rendre,	Il lui faut désormais ou mourir ou se rendre,
Et, dans ce choix forcé, ſon eſprit eſperdu	Et, dans ce choix forcé, son esprit éperdu
Entre ces deux partis demeure ſuſpendu.	Entre ces deux partis demeure suspendu.
Sent par vn choq de vents eſbranſler ſes racines,	Sent par un choc de vents ébranler ses racines,
Et, certain de tomber, voit ſon branchage eſpais,	Et, certain de tomber, voit son branchage épais,
Si le Nord & le Sud, meſlés dans ſon feüillage,	Si le Nord et le Sud, mêlés dans son feuillage,
Viennent à le pouſſer d’vne pareille rage,	Viennent à le pousser d’une pareille rage,
Il ſuſpend ſa ruine, & ſemble conſulter,	Il suspend sa ruine, et semble consulter,
Qui, du Sud, ou du Nord, le doit precipiter.	Qui, du Sud, ou du Nord, le doit précipiter.
Mais en ce meſme inſtant, ſoit deſtin, ſoit rencontre,	Mais en ce même instant, soit destin, soit rencontre,
Tout à coup à ſa veuë vn nuage ſe monſtre,	Tout à coup à sa vue un nuage se montre,
De foudres allumés, & de volans éclairs:	De foudres allumés, et de volants éclairs:
Du Palais eſtoillé la voûte ſe preſente,	Du Palais étoilé la voûte se présente,
Et par ce rouge éclat le regard abusé,	Et par ce rouge éclat le regard abusé,
Iuge que l'Vniuers en eſt tout embrasé.	Juge que l’Univers en est tout embrasé.
O Ciel, dit-il alors, je conçoy ton langage,	O Ciel, dit-il alors, je conçois ton langage,
Tu m'apprens le chemin d’euiter le ſeruage,	Tu m’apprends le chemin d’éviter le servage,
Pour affranchir ce Peuple, & garder mon ſerment,	Pour affranchir ce Peuple, et garder mon serment,
L'infaillible remede eſt le feu ſeulement.	L’infaillible remède est le feu seulement.
Rendons-nous, par la flamme, vn peu moins miſerables,	Rendons-nous, par la flamme, un peu moins misérables,
Et puiſque tout nous manque en cette extremité,	Et puisque tout nous manque en cette extrémité,
Il reſout ſa ruine, & ſon ame oppreſſée	Il résout sa ruine, et son âme oppressée
Entretient dans ſon cœur cette horrible penſée,	Entretient dans son cœur cette horrible pensée,
Le deſeſpoir l'anime, il marche en furieux,	Le désespoir l’anime, il marche en furieux,
Et fait luire vn flambeau dans chacun de ſes yeux.	Et fait luire un flambeau dans chacun de ses yeux.
Le ſein boüillant d'ardeur, & le front plein d'audace,	Le sein bouillant d’ardeur, et le front plein d’audace,
Il s'auance à grands pas au milieu de la place,	Il s’avance à grands pas au milieu de la place,
Et fait retentir l'air de ces mots éclatans.	Et fait retentir l’air de ces mots éclatants.
Amis, noſtre fortune eſt en fin deplorée,	Amis, notre fortune est enfin déplorée,
Le valeureux ſecours en campagne défait,	Le valeureux secours en campagne défait,
Traiſne, apres ſon malheur, ce neceſſaire effet.	Traine, après son malheur, ce nécessaire effet.
Pourquoy vous deguiſer l'effroyable nouuelle,	Pourquoi vous déguiser l’effroyable nouvelle,
Si le Sort nous condanne à ſeruir le Rebelle,	Si le Sort nous condamne à servir le Rebelle,
Si, pour ce cher rempart tant de mois defendu,	Si, pour ce cher rempart tant de mois défendu,
Tout eſpoir de reſource eſt maintenant perdu?	Tout espoir de ressource est maintenant perdu?
A rendre à l'Eſtranger vn volontaire hommage?	Â rendre à l’Étranger un volontaire hommage?
Nous verra-t-on fléchir ſous ſon commandement?	Nous verra-t-on fléchir sous son commandement?
La mort ſeule nous reſte, en ce point lamentable;	La mort seule nous reste, en ce point lamentable;
Mais ce n'eſt pas vn mal, à qui vit miſerable;	Mais ce n’est pas un mal, à qui vit misérable;
A l'Anglois comparée, elle eſt pleine d’appas;	À l’Anglais comparée, elle est pleine d’appas;
L'Anglois eſt aux François pire que le treſpas.	L’Anglais est aux Français pire que le trépas.
Voſtre foy qui pût ſeule arreſter à ſa victoire,	Votre foi qui put seule arrêter à sa victoire,
Iamais ſans l'irriter ne s'offre à ſa memoire;	Jamais sans l’irriter ne s’offre à sa mémoire;
Et ſur chacun de vous veut venger tous ſes morts.	Et sur chacun de vous veut venger tous ses morts.
Ce grand nombre de morts, & parmy ce grand nombre,	Ce grand nombre de morts, et parmi ce grand nombre,
Sollicitent Betford de les venger ſur vous,	Sollicitent Bedford de les venger sur vous,
Du ſang qu'ils ont verſé, ſous le poids de vos coups,	Du sang qu’ils ont versé, sous le poids de vos coups,
Il vous accablera d'inſupportables chaiſnes,	Il vous accablera d’insupportables chaînes,
Il vous tourmentera de douloureuſes geſnes,	Il vous tourmentera de douloureuses gênes,
Et vous verrés par luy vos ſoldats deſarmés,	Et vous verrez par lui vos soldats désarmés,
Vos biens mis au pillage, & vos toits enflammés.	Vos biens mis au pillage, et vos toits enflammés.
Profaner vos autels, renuerſer vos murailles,	Profaner vos autels, renverser vos murailles,
Enleuer vos enfans vers vn bord eſcarté,	Enlever vos enfants vers un bord écarté,
Vne fin magnanime, vn ſepulchre honnorable,	Une fin magnanime, un sépulcre honorable,
Eſt, à tant de rigueurs, ſans doute, preferable,	Est, à tant de rigueurs, sans doute, préférable,
Sans doute les François qui ſont nés genereux,	Sans doute les Français qui sont nés généreux,
Mourant ſans l'eſprouuer, croiront mourir heureux.	Mourant sans l’éprouver, croiront mourir heureux.
S'il faut perdre le jour, de vous meſmes, ſans doute,	S’il faut perdre le jour, de vous mêmes, sans doute,
Vous prendrés du cercüeil la tenebreuſe route,	Vous prendrez du cercueil la ténébreuse route,
Que Betford ait l'honneur de voſtre beau treſpas.	Que Bedford ait l’honneur de votre beau trépas.
Dans les champs de la Mort, il n'eſt aſpre carriere,	Dans les champs de la Mort, il n’est âpre carrière,
Sous terre, au fond des eaux, & juſques dans les feux,	Sous terre, au fond des eaux, et jusque dans les feux,
Vous irés vous ſauuer du Barbare outrageux.	Vous irez-vous sauver du Barbare outrageux.
Ouy, je lis ſur vos fronts, je deſcouure en vos ames,	Oui, je lis sur vos fronts, je découvre en vos âmes,
Qu'il eſt plus craint de vous, que ne le ſont les flammes,	Qu’il est plus craint de vous, que ne le sont les flammes,
Et que rien de ſi dur ne ſe ſçauroit offrir,	Et que rien de si dur ne se saurait offrir,
Que pluſtoſt que ſes loix vous ne puiſſiés ſouffrir,	Que plutôt que ses lois vous ne puissiez souffrir,
De ces derniers remparts embraſſons la defenſe,	De ces derniers remparts embrassons la défense,
Et ſi noſtre ennemy nous force à le quiter,	Et si notre ennemi nous force à le quitter,
S'il nous met en eſtat de ne le plus defendre,	S’il nous met en état de ne le plus défendre,
Rempliſſons tout de feu, reduiſons tout en cendre,	Remplissons tout de feu, réduisons tout en cendre,
Contentons le Deſtin contre nous irrité,	Contentons le Destin contre nous irrité,
Et ne ſuruiuons pas à noſtre liberté.	Et ne survivons pas à notre liberté.
Ce tranſport vehement, ce funeſte langage,	Ce transport véhément, ce funeste langage,
Excite en chacun d'eux vne ſubite rage,	Excite en chacun d’eux une subite rage,
Et fait que pour la mort ils n'ont que du meſpris.	Et fait que pour la mort ils n’ont que du mépris.
Vne illuſtre fureur s'empare des familles,	Une illustre fureur s’empare des familles,
Tous ſuyuent de Dunois l'horrible mouuement,	Tous suivent de Dunois l’horrible mouvement,
Et de leurs chers remparts veulent l'embraſement.	Et de leurs chers remparts veulent l’embrasement.
Tel, ſur les champs ſalés, le courageux Pilote	Tel, sur les champs salés, le courageux Pilote
Preſſe de toutes parts d'vne puiſſante flotte,	Presse de toutes parts d’une puissante flotte,
Sur le point d'eſtre pris, peut, à l'extremité,	Sur le point d’être pris, peut, à l’extrémité,
Choiſir pluſtoſt la mort que la captiuité.	Choisir plutôt la mort que la captivité.
Sous le tillac conquis roule la noire poudre,	Sous le tillac conquis roule la noire poudre,
Et d'vn bras vigoureux y porte le flambeau,	Et d’un bras vigoureux y porte le flambeau,
Le Prince confirmé dans ſon penſer tragique,	Le Prince confirmé dans son penser tragique,
Depite la Fortune à ſa valeur inique,	Dépite la Fortune à sa valeur inique,
Repouſſe des Anglois les violens aſſauts,	Repousse des Anglais les violents assauts,
Et de leur propre ſang arroſe leurs trauaux.	Et de leur propre sang arrose leurs travaux.
Betford s'en eſmerueille, & ne ſçauroit comprendre,	Bedford s’en émerveille, et ne saurait comprendre,
Qui fait que l'aſſiegé s'oſe encore defendre,	Qui fait que l’assiégé s’ose encore défendre,
Sans eſperance meſme, il reſiſte touſiours.	Sans espérance même, il résiste toujours.
Mais Charles, à l'auis du ſucces deplorable,	Mais Charles, à l’avis du succès déplorable,
Par vn ſi rude choq a l'eſprit terracé,	Par un si rude choc à l’esprit terrassé,
Et d'vn mont de douleur le courage oppreſſé.	Et d’un mont de douleur le courage oppressé.
Sur quoy que ſa raiſon puiſſe tourner la veüe,	Sur quoi que sa raison puisse tourner la vue,
Pour luy, de cet abyſme il ne voit point d'iſſüe;	Pour lui, de cet abîme il ne voit point d’issue;
Au bas du precipice il ſe voit arriué,	Au bas du précipice il se voit arrivé,
Et, ſans retour en fin, croit ſon regne acheué.	Et, sans retour enfin, croit son règne achevé.
Et trouue en ce malheur leur prudence müete,	Et trouve en ce malheur leur prudence muette,
Müet il les regarde, & d'vn œil eſtonné	Muet il les regarde, et d’un œil étonné
De ſurpriſe & d'horreur il a l'ame interdite,	De surprise et d’horreur il a l’âme interdite,
Le chagrin le deuore, & le trouble l'agite,	Le chagrin le dévore, et le trouble l’agite,
Son deſaſtre l'effraye, & dans ce point fatal,	Son désastre l’effraie, et dans ce point fatal,
Il contemple la mort, comme ſon moindre mal.	Il contemple la mort, comme son moindre mal.
En cet eſtat confus ſon Ange tutelaire	En cet état confus son Ange tutélaire
D'vn celeſte rayon ſes tenebres éclaire,	D’un céleste rayon ses ténèbres éclaire,
Qui tient aux affligés les bras touſiours ouuerts.	Qui tient aux affligés les bras toujours ouverts.
Sous Chinon la Vienne humecte, en ſon riuage,	Sous Chinon la Vienne humecte, en son rivage,
Où le Dieu Tout puiſſant auec zele adoré,	Où le Dieu Tout puissant avec zèle adoré,
Ne fut jamais d'aucun vainement imploré.	Ne fut jamais d’aucun vainement imploré.
Mille lampes d’argent, mille vaſes antiques	Mille lampes d’argent, mille vases antiques
Enrichiſſent ſa voute, & parent ſes portiques,	Enrichissent sa voûte, et parent ses portiques,
Vœux, depuis plus d'vn ſiecle, à l'Eternel rendus,	Vœux, depuis plus d’un siècle, à l’Éternel rendus,
Par ceux que des perils ſa grace a defendus.	Par ceux que des périls sa grâce a défendus.
Quite du ſacré bois la route la plus ample,	Quitte du sacré bois la route la plus ample,
Couppe, par vn ſentier, dans le taillis obſcur,	Coupe, par un sentier, dans le taillis obscur,
Il prend alors ſon cours, vers la ſainte cauerne,	Il prend alors son cours, vers la sainte caverne,
Sur ſon ruſtique ſueil en tremblant ſe proſterne,	Sur son rustique seuil en tremblant se prosterne,
Laiſſe parler vn temps ſes pleurs & ſes ſanglots,	Laisse parler un temps ses pleurs et ses sanglots,
Puis y meſle ſa voix, & prononce ces mots.	Puis y mêle sa voix, et prononce ces mots.
Monarque Souuerain des hommes & des Anges,	Monarque Souverain des hommes et des Anges,
Dont la Terre & les Cieux celebrent les loüanges,	Dont la Terre et les Cieux célèbrent les louanges,
Qui d'vn fidelle culte encenſent vos autels.	Qui d’un fidèle culte encensent vos autels.
Ie ſçay que des François les tranſports indontables	Ie sais que des Français les transports indomptables
Et que tous enyurés d'vn ſemblable poiſon,	Et que tous enivrés d’un semblable poison,
Aueque l'innocence ont perdu la raiſon;	Avec l’innocence ont perdu la raison;
Aux pecheurs toutesfois voſtre grace eſt propice,	Aux pécheurs toutefois votre grâce est propice,
Pour eux voſtre Bonté combat voſtre Iuſtice,	Pour eux votre Bonté combat votre Justice,
Les François contre vous ont cent crimes commis,	Les Français contre vous ont cent crimes commis,
Mais ils ſont vos Enfans, comme vos ennemis.	Mais ils sont vos Enfants, comme vos ennemis.
A couuert tant de fois les plaines Idumées,	À couvert tant de fois les plaines Idumées,
Et c'eſt ce Peuple éleu, qui doit à l'auenir,	Et c’est ce Peuple élu, qui doit à l’avenir,
Seigneur, ſoyés humain à la foibleſſe humaine,	Seigneur, soyez humain à la faiblesse humaine,
Leur forfait en luy-meſme à rencontré ſa peine;	Leur forfait en lui-même à rencontré sa peine;
Ne leur ordonnés point de plus aſpre tourment,	Ne leur ordonnez point de plus âpre tourment,
Il les punit aſſés ſans autre chaſtiment.	Il les punit assez sans autre châtiment.
D'inſupportables maux vne ſuite enchaiſnée,	D’insupportables maux une suite enchaînée,
Sur le bord du ſepulchre à mis leur deſtinée;	Sur le bord du sépulcre à mis leur destinée;
S'ils meurent, ils mourront, mais ne ſouffriront pas.	S’ils meurent, ils mourront, mais ne souffriront pas.
Grand Dieu, ſi leur courage & leur vertu paſſée	Grand Dieu, si leur courage et leur vertu passée
Et ſi, par eux encor, vous deués quelque jour,	Et si, par eux encor, vous devez quelque jour,
Aſſujetir le Monde aux loix de voſtre amour;	Assujettir le Monde aux lois de votre amour;
Apres tant de malheur, apres tant de ſouffrance,	Après tant de malheur, après tant de souffrance,
Faites leur deſormais ſentir voſtre clemence,	Faites leur désormais sentir votre clémence,
Calmés en leur faueur voſtre juſte courroux,	Calmez en leur faveur votre juste courroux,
Et moderés pour eux la rigueur de vos coups.	Et modérez pour eux la rigueur de vos coups.
Où s'il faut d'vne mort payer voſtre Iuſtice,	Où s’il faut d’une mort payer votre Justice,
Pour les en deliurer, je la veux bien ſouffrir,	Pour les en délivrer, je la veux bien souffrir,
Alors du Roy des Roys la venerable image	Alors du Roi des Rois la vénérable image
Fit d'vn ſoudain éclair reſplendir ſon viſage;	Fit d’un soudain éclair resplendir son visage;
Charles baiſe la terre à l'aſpect de ces feux,	Charles baise la terre à l’aspect de ces feux,
Renforce ſa priere, & redouble ſes vœux.	Renforce sa prière, et redouble ses vœux.
Loin des murs flamboyans, qui renferment le Monde,	Loin des murs flamboyants, qui renferment le Monde,
Dans le centre caché d'vne clarté profonde,	Dans le centre caché d’une clarté profonde,
Sans bornes eſt remply de ſa propre grandeur.	Sans bornes est rempli de sa propre grandeur.
Vne triple Perſonne en vne ſeule Eſſence,	Une triple Personne en une seule Essence,
Et le ſuprême Amour vnis en Trinité,	Et le suprême Amour unis en Trinité,
Dans ſon regne eternel forment ſa Majeſté.	Dans son règne éternel forment sa Majesté.
Vn volant bataillon de Miniſtres fidelles	Un volant bataillon de Ministres fidèles
Deuant l'Eſtre infiny ſouſtenu ſur ſes ailes,	Devant l’Être infini soutenu sur ses ailes,
Dans vn juſte concert de trois fois trois degrés,	Dans un juste concert de trois fois trois degrés,
Luy chante inceſſamment des cantiques ſacrés.	Lui chante incessamment des cantiques sacrés.
Apoſtres, Confeſſeurs, Vierges, Anachoretes,	Apôtres, Confesseurs, Vierges, Anachorètes,
Et ceux qui par leur ſang ont cimenté la foy,	Et ceux qui par leur sang ont cimenté la foi,
A ſa gauche & debout, la Vierge immaculée,	À sa gauche et debout, la Vierge immaculée,
Qui, de grace remplie, & de vertu comblée,	Qui, de grâce remplie, et de vertu comblée,
Conceut le Redempteur dans ſon pudique flanc,	Conçut le Rédempteur dans son pudique flanc,
Entre tous les Eleus obtient le premier rang.	Entre tous les Élus obtient le premier rang.
Au meſme tribunal, où tout Bon il reſide,	Au même tribunal, où tout Bon il réside,
La ſage Prouidence à l'Vniuers preſide,	La sage Providence à l’Univers préside,
Recüeille les decrets du Iugement diuin.	Recueille les décrets du Jugement divin.
De ſon Eſtre incrée tout eſt la creature,	De son Être incréé tout est la créature,
Des Elemens diuers eſt l'vnique lien,	Des Éléments divers est l’unique lien,
Le Pere de la Vie & la ſource du Bien.	Le Père de la Vie et la source du Bien.
Tranquille poſſeſſeur de ſa beatitude,	Tranquille possesseur de sa béatitude,
Il n'a le ſein trouble d’aucune inquietude,	Il n’a le sein trouble d’aucune inquiétude,
Et voyant tout ſujet aux loix du changement,	Et voyant tout sujet aux lois du changement,
Seul, par luy-meſme en ſoy, dure eternellement.	Seul, par lui-même en soi, dure éternellement.
Qui touſiours, malgré tout, à ſoy-meſme eſt egale,	Qui toujours, malgré tout, à soi-même est égale,
Sans que rien ſoit ſi fort, qu'il le puiſſe obliger	Sans que rien soit si fort, qu’il le puisse obliger
Du pecheur repenty la plainte lamentable,	Du pécheur repenti la plainte lamentable,
Seule peut eſbranler ſon vouloir immuable,	Seule peut ébranler son vouloir immuable,
Et forçant ſa juſtice, & ſa ſeuerité,	Et forçant sa justice, et sa sévérité,
Arracher le tonnerre à ſon bras irrité.	Arracher le tonnerre à son bras irrité.
Du Prince humilié la feruente priere,	Du Prince humilié la fervente prière,
Penetra juſqu'au fond l'abyſme de lumiere,	Pénétra jusqu’au fond l’abîme de lumière,
Pour le bien des François ammollit ſa rigueur.	Pour le bien des Français amollit sa rigueur.
La Vierge Mere alors, la celeſte Marie,	La Vierge Mère alors, la céleste Marie,
Conjure l'Eternel de finir leurs malheurs,	Conjure l’Éternel de finir leurs malheurs,
Et parle auec la voix, les ſouſpirs & les pleurs.	Et parle avec la voix, les soupirs et les pleurs.
Contemple, luy dit-elle, ô Monarque ſupreme,	Contemple, lui dit-elle, ô Monarque suprême,
Tes François accablés ſous leur miſere extreme,	Tes Français accablés sous leur misère extrême,
