Ouy, s'il le fait d'obeyſſance,	Oui, s’il le fait d’obéissance,
Et le refait pour le plaiſir.	Et le refait pour le plaisir.
Alors qu'on vous preſſe le flanc	Alors qu’on vous presse le flanc
Le Cul ſans ceſſe me demaine	Le Cul sans cesse me démène
Comme l'eſguille d'vn Cadranc.	Comme l’aiguille d’un Cadran.
Qui vous voit la mine ſi froide.	Qui vous voit la mine si froide.
Ne vous croit point le cul ſi haut,	Ne vous croit point le cul si haut,
C'eſt au C. qu'il faut vn V. roide,	C’est au C. qu’il faut un V. raide,
IE ne vis onc femme ſi froide	JE ne vis onc femme si froide
Et ie croy qu'on n'en ſçauroit voir,	Et je crois qu’on n’en saurait voir,
Et la ..utez ſans l'eſmouuoir.	Et la ..utez sans l’émouvoir.
EN fin i'ay ſurmonté l'exceßiue	Enfin j’ai surmonté l’excessive
De celle qui tenoit mon eſprit en langueur,	De celle qui tenait mon esprit en longueur,
Graces à mon deſtin ie l'ay longe-temps tenuë	Grâce à mon destin je l’ai longtemps tenue
Dans ſon lict toute nuë.	Dans son lit toute nue.
L'Aurore n'euſt pluſtoſt amené le beau iour	L’Aurore n’eût plutôt amené le beau jour
Et donner quelque treue à ma peine cruelle,	Et donner quelque trève à ma peine cruelle,
I'allay voir cette belle.	J’allai voir cette belle.
Signe d'vn feu ſecret, prit vne autre couleur,	Signe d’un feu secret, prit une autre couleur,
Les beaux lys de ſon teint ſe changerent en roſes	Les beaux lys de son teint se changèrent en roses
Nouuellement ecloſes.	Nouvellement écloses.
Ses beaux yeux languiſſant me firent croire außi	Ses beaux yeux languissant me firent croire aussi
Que rien ne l'agitoit qu'vn amoureux ſoucy.	Que rien ne l’agitait qu’un amoureux souci.
Et que dedans ſa couche vne cruelle flame	Et que dedans sa couche une cruelle flamme
Ie m'approche aupres d'elle & luy dis à l'inſtant,	Je m’approche auprès d’elle et lui dis à l’instant,
Beauté pour qui touſiours ie veux eſtre conſtant	Beauté pour qui toujours je veux être constant
De ma peine paßée?	De ma peine passée?
Depuis que le Soleil eſclaire dans les Cieux,	Depuis que le Soleil éclaire dans les Cieux,
Il n'a peu voir encor dans l'enclos de ces lieux	Il n’a pu voir encore dans l’enclos de ces lieux
Vn amant qui iamais ait eu tant de martyre	Un amant qui jamais ait eu tant de martyre
Sous l'amoureux Empire.	Sous l’amoureux Empire.
Alors en me loüant de ma ferme amitié,	Alors en me louant de ma ferme amitié,
Que mal-gré la pudeur qui luy couuroit la face,	Que malgré la pudeur qui lui courrait la face,
Dafnis mon cher Dafnis, ce me dit-elle alors,	Dafnis mon cher Dafnis, ce me dit-elle alors,
D'vn meſme mal que toy, ie te parle ſans feinte,	D’un même mal que toi, je te parle sans feinte,
Ma pauure ame eſt atteinte.	Ma pauvre âme est atteinte.
Ne croy que deſormais ie reſiſte à ce Dieu,	Ne crois que désormais je résiste à ce Dieu,
Doux Tyran de nos cœurs, qui commande en tout lieu	Doux Tyran de nos cœurs, qui commande en tout lieu
