C’est parfait !…	C'est parfait!…
Dites à Marie qu’elle ne manque pas de servir les perdreaux entiers, n’est-ce pas…	Dites à Marie qu'elle ne manque pas de servir les perdreaux entiers, n'est-ce pas…
je ne	je ne
veux pas qu’elle les coupe !…	veux pas qu'elle les coupe!…
D’ailleurs priez-la de bien vouloir faire un autre menu…	D'ailleurs priez-la de bien vouloir faire un autre menu…
sur lequel les truffes ne figureront pas !	sur lequel les truffes ne figureront pas!
Ce sera une surprise !…	Ce sera une surprise!…
Vous avez monté du Champagne ?	Vous avez monté du Champagne?
ÉMILE	ÉMILE
Oui, monsieur:	Oui, monsieur:
PELLETIER	PELLETIER
Bien !…	Bien!…
Quelle heure avez-vous ?	Quelle heure avez-vous?
ÉMILE	ÉMILE
Six heures trente-cinq, monsieur:	Six heures trente-cinq, monsieur:
PELLETIER	PELLETIER
Ah !	Ah!
Bon, bon, bon…	Bon, bon, bon…
j’ai six heures trente-neuf, moi !…	j'ai six heures trente-neuf, moi!…
Ah !	Ah!
Bon, j’avance !…	Bon, j'avance!…
Chut !	Chut!
La porte de l’ascenseur…	La porte de l'ascenseur…
on va sonner…	on va sonner…
(  On sonne: ) 	(On sonne:) 
Ça y est…	Ça y est…
c’est lui…	c'est lui…
allez vite !…	allez vite!…
( Le valet de chambre sort, )	(Le valet de chambre sort,)
PELLETIER	PELLETIER
Enfin !…	Enfin!…
Si on l’a fait attendre une heure, il ne pouvait pas être là plus tôt, pauvre petit:	Si on l'a fait attendre une heure, il ne pouvait pas être là plus tôt, pauvre petit:
ÉMILE (rentrant:)	ÉMILE (rentrant:)
C’est Madame Blandin, monsieur:	C'est Madame Blandin, monsieur:
PELLETIER	PELLETIER
Comment, c’est…	Comment, c'est…
ce n’est pas monsieur Jacques ?	ce n'est pas monsieur Jacques?
ÉMILE	ÉMILE
Oh !	Oh!
Non, c’est Madame Blandin, monsieur, je suis bien sûr !	Non, c'est Madame Blandin, monsieur, je suis bien sûr!
PELLETIER	PELLETIER
Mais je…	Mais je…
qu’elle entre !	qu'elle entre!
(Le valet de chambre remonte,)  Oh ! 	(Le valet de chambre remonte,) Oh!
Pourquoi venir de force !	Pourquoi venir de force!
(Le valet de chambre a ouvert la porte et s’est effacé devant Madame Blandin qui est entrée:)	(Le valet de chambre a ouvert la porte et s'est effacé devant Madame Blandin qui est entrée:)
PELLETIER	PELLETIER
Bonjour !	Bonjour!
( Il ne retire pas les mains de ses poches, )	(Il ne retire pas les mains de ses poches,)
MADAME BLANDIN	MADAME BLANDIN
Bonjour !	Bonjour!
PELLETIER	PELLETIER
Comment allez-vous ?	Comment allez-vous?
MADAME BLANDIN	MADAME BLANDIN
Bien…	Bien…
Tu m’en veux ?	Tu m'en veux?
PELLETIER	PELLETIER
Je vous avais demandé de ne pas venir aujourd’hui !	Je vous avais demandé de ne pas venir aujourd'hui!
MADAME BLANDIN	MADAME BLANDIN
En refusant de me dire pourquoi ?	En refusant de me dire pourquoi?
PELLETIER	PELLETIER
C’est inexact !	C'est inexact!
Pas « en refusant », non, non, en vous priant de ne pas me demander pourquoi:	Pas « en refusant », non, non, en vous priant de ne pas me demander pourquoi:
MADAME BLANDIN	MADAME BLANDIN
Je ne vous l’ai pas demandé:	Je ne vous l'ai pas demandé:
PELLETIER	PELLETIER
Non, c’est vrai, hier vous ne me l’avez pas demandé…	Non, c'est vrai, hier vous ne me l'avez pas demandé…
seulement, aujourd’hui vous venez pour me surveiller…	seulement, aujourd'hui vous venez pour me surveiller…
MADAME BLANDIN	MADAME BLANDIN
Oh !…	Oh!…
PELLETIER	PELLETIER
Pour me surprendre peut-être…	Pour me surprendre peut-être…
MADAME BLANDIN	MADAME BLANDIN
Oh !…	Oh!…
PELLETIER	PELLETIER
Dame !	Dame!
Et vous me surprenez, je vous le jure !	Et vous me surprenez, je vous le jure!
MADAME BLANDIN	MADAME BLANDIN
Vous vous trompez, mon ami…	Vous vous trompez, mon ami…
je passais devant chez vous…	je passais devant chez vous…
PELLETIER	PELLETIER
Par hasard ?	Par hasard?
MADAME BLANDIN	MADAME BLANDIN
Oui, par hasard…	Oui, par hasard…
et je venais tout simplement vous rappeler que vous êtes invité à dîner jeudi chez les Fournier:	et je venais tout simplement vous rappeler que vous êtes invité à dîner jeudi chez les Fournier:
PELLETIER	PELLETIER
Oh !	Oh!
Oh !	Oh!
Oh !…	Oh!…
MADAME BLANDIN	MADAME BLANDIN
Quoi ?	Quoi?
PELLETIER	PELLETIER
Voyons, voyons, voyons…	Voyons, voyons, voyons…
nous sommes vendredi aujourd’hui…	nous sommes vendredi aujourd'hui…
il y a donc samedi, dimanche, lundi, mardi et mercredi d’ici-là…	il y a donc samedi, dimanche, lundi, mardi et mercredi d'ici-là…
cinq jours ! ! !	cinq jours!!!
Et c’est tout ce que vous vous avez trouvé pour justifier votre visite !	Et c'est tout ce que vous vous avez trouvé pour justifier votre visite!
– 7 –	– 7 –
MADAME BLANDIN	MADAME BLANDIN
Je n’ai pas à justifier mes visites…	Je n'ai pas à justifier mes visites…
PELLETIER	PELLETIER
Non…	Non…
et c’est la première fois que cela vous arrive…	et c'est la première fois que cela vous arrive…
MADAME BLANDIN	MADAME BLANDIN
Que voulez-vous, depuis une heure je traîne dans Paris sans savoir où aller…	Que voulez-vous, depuis une heure je traîne dans Paris sans savoir où aller…
PELLETIER	PELLETIER
Fallait pas sortir !…	Fallait pas sortir!…
MADAME BLANDIN	MADAME BLANDIN
J’étais dehors !	J'étais dehors!
PELLETIER	PELLETIER
Fallait rentrer !	Fallait rentrer!
MADAME BLANDIN	MADAME BLANDIN
C’est facile à dire !	C'est facile à dire!
PELLETIER	PELLETIER
Ce n’est pas tellement difficile à faire !	Ce n'est pas tellement difficile à faire!
MADAME BLANDIN	MADAME BLANDIN
Je suis obsédée, littéralement obsédée par la pensée que vous pouvez faire une chose que je ne dois pas savoir !	Je suis obsédée, littéralement obsédée par la pensée que vous pouvez faire une chose que je ne dois pas savoir!
Ne m’en veuillez pas trop, que diable !	Ne m'en veuillez pas trop, que diable!
l’amour a des droits !	l'amour a des droits!
PELLETIER	PELLETIER
Je vous l’accorde, mais il a aussi des devoirs:	Je vous l'accorde, mais il a aussi des devoirs:
Et votre amour avait aujourd’hui le devoir de…	Et votre amour avait aujourd'hui le devoir de…
de…	de…
MADAME BLANDIN	MADAME BLANDIN
De vous ficher la paix ?	De vous ficher la paix?
PELLETIER	PELLETIER
Je ne vous le fais pas dire !	Je ne vous le fais pas dire!
MADAME BLANDIN	MADAME BLANDIN
Merci bien !	Merci bien!
PELLETIER	PELLETIER
Viens là ! …	Viens là!…
Écoute-moi…	Écoute-moi…
Tu m’as fait jurer hier que ce qui devait nous tenir éloignés l’un de l’autre aujourd’hui était une affaire de famille à laquelle tu ne pouvais pas prendre part:	Tu m'as fait jurer hier que ce qui devait nous tenir éloignés l'un de l'autre aujourd'hui était une affaire de famille à laquelle tu ne pouvais pas prendre part:
Je te l’ai juré, aie confiance en moi:	Je te l'ai juré, aie confiance en moi:
Tu sais combien je t’aime…	Tu sais combien je t'aime…
tu sais que…	tu sais que…
– 9 – 	– 9 – 
MADAME BLANDIN	MADAME BLANDIN
Toi aussi, aie confiance en moi…	Toi aussi, aie confiance en moi…
dis-moi ce que tu vas faire…	dis-moi ce que tu vas faire…
PELLETIER	PELLETIER
Non…	Non…
ça ne te regarde pas !	ça ne te regarde pas!
MADAME BLANDIN	MADAME BLANDIN
Oh…	Oh…
PELLETIER	PELLETIER
Comprends-le comme je te le dis…	Comprends-le comme je te le dis…
et je te le dis très gentiment…	et je te le dis très gentiment…
ça ne te regarde pas…!	ça ne te regarde pas…!
Tout ce que tu dois savoir, tu le sais ! …	Tout ce que tu dois savoir, tu le sais!…
Alors, sois tranquille:	Alors, sois tranquille:
(Un temps:)	(Un temps:)
MADAME BLANDIN	MADAME BLANDIN
Tu attends quelqu’un ?	Tu attends quelqu'un?
PELLETIER	PELLETIER
Je ne te répondrai pas !	Je ne te répondrai pas!
MADAME BLANDIN	MADAME BLANDIN
Tu attends sûrement quelqu’un, car depuis que je suis là tu as regardé quatre fois la pendule !	Tu attends sûrement quelqu'un, car depuis que je suis là tu as regardé quatre fois la pendule!
– 10 –	– 10 –
PELLETIER	PELLETIER
Non…	Non…
cinq fois !	cinq fois!
MADAME BLANDIN	MADAME BLANDIN
Je t’en supplie…	Je t'en supplie…
Rassure-moi…	rassure-moi…
dis-moi la vérité !	dis-moi la vérité!
Si ça doit me faire de la peine, je préfère le savoir, tant pis !…	Si ça doit me faire de la peine, je préfère le savoir, tant pis!…
Dis ?…	Dis?…
Dis ?…	Dis?…
En tout cas, tu peux répondre à cette simple question :	En tout cas, tu peux répondre à cette simple question:
Est-ce que ça me ferait de la peine si je savais ce que tu vas faire ?	Est-ce que ça me ferait de la peine si je savais ce que tu vas faire?
PELLETIER	PELLETIER
J’espère que non !	J'espère que non!
MADAME BLANDIN	MADAME BLANDIN
Un jour, tout de même, tu me le diras, n’est-ce pas ?	Un jour, tout de même, tu me le diras, n'est-ce pas?
PELLETIER	PELLETIER
Oui !	Oui!
MADAME BLANDIN	MADAME BLANDIN
Ah !…	Ah!…
Quand ?	Quand?
PELLETIER	PELLETIER
Le vingt et un février 1962 !	Le vingt et un février 1962!
