(Allant et venant.) Je suis ici comme une lionne en cage, je voudrais égratigner quelqu’un, et je sais bien qui !	(Allant et venant.) Je suis ici comme une lionne en cage, je voudrais égratigner quelqu'un, et je sais bien qui!
JENNY.	JENNY.
Et moi aussi. C’est mademoiselle Claire.	Et moi aussi. C'est mademoiselle Claire.
(Elle se lève.)	(Elle se lève.)
GABRIELLE.	GABRIELLE.
Voilà une compagnie que papa avait bien besoin de nous donner avant son départ !	Voilà une compagnie que papa avait bien besoin de nous donner avant son départ!
JENNY.	JENNY.
Au lieu de nous confier à notre tante Toupart qui loge au deuxième étage !	Au lieu de nous confier à notre tante Toupart qui loge au deuxième étage!
GABRIELLE.	GABRIELLE.
Une demoiselle qui fait du zèle, sous prétexte que papa est son parrain, qui prend ses fonctions de chaperon au sérieux, nous défend de sortir à nos heures…	Une demoiselle qui fait du zèle, sous prétexte que papa est son parrain, qui prend ses fonctions de chaperon au sérieux, nous défend de sortir à nos heures…
JENNY.	JENNY.
De lire les livres qui nous plaisent…	De lire les livres qui nous plaisent…
GABRIELLE.	GABRIELLE.
N’a en tête que nos leçons, les convenances, la morale et autres soins domestiques.	N'a en tête que nos leçons, les convenances, la morale et autres soins domestiques.
JENNY.	JENNY.
Prosaïque comme un livre de cuisine !…	Prosaïque comme un livre de cuisine!…
GABRIELLE.	GABRIELLE.
Et avec cela si douce, si prévenante, si bonne, qu’elle a trouvé le moyen de n’être jamais dans son tort, ce qui fait qu'on enrage encore bien plus, parce qu’on ne peut rien lui reprocher.	Et avec cela si douce, si prévenante, si bonne, qu'elle a trouvé le moyen de n'être jamais dans son tort, ce qui fait qu'on enrage encore bien plus, parce qu'on ne peut rien lui reprocher.
JENNY.	JENNY.
Comme c’est gai !	Comme c'est gai!
(L’heure sonne.)	(L'heure sonne.)
Ah !	Ah!
GABRIELLE.	GABRIELLE.
Quoi donc ?	Quoi donc?
JENNY.	JENNY.
Rien !	Rien!
(À elle-même.)	(À elle-même.)
Une heure !	Une heure!
Il va passer.	Il va passer.
3	3
ACTE PREMIER.	ACTE PREMIER.
GARIELLE, regardant par la fenêtre.	GARIELLE, regardant par la fenêtre.
Tiens ! Voilà ton prince monténégrin, M. Lazarowitch Durandoio à cheval !	Tiens! Voilà ton prince monténégrin, M. Lazarowitch Durandoio à cheval!
JENNY.	JENNY.
Ah !	Ah!
GABRIELLE.	GABRIELLE.
Toujours le soupir aux lèvres !	Toujours le soupir aux lèvres!
Pauvre jeune homme !	Pauvre jeune homme!
Viens donc le voir, il est plus triste que jamais !	Viens donc le voir, il est plus triste que jamais!
JENNY, voulant la retenir.	JENNY, voulant la retenir.
Es-tu folle !	Es-tu folle!
Après ce qui est arrivé…	Après ce qui est arrivé…
GABRIELLE.	GABRIELLE.
Quoi !	Quoi!
parce que mademoiselle Claire l’a prié de ne plus venir si souvent ?…	parce que mademoiselle Claire l'a prié de ne plus venir si souvent?…
Elle ne nous a peut-être pas défendu de le saluer !	Elle ne nous a peut-être pas défendu de le saluer!
JENNY.	JENNY.
C’est vrai !	C'est vrai!
GABRIELLE, à la fenêtre.	GABRIELLE, à la fenêtre.
Bonjour, monsieur. Vous allez en promenade ?	Bonjour, monsieur. Vous allez en promenade?
LAZAROWITCH, dehors, soupirant.	LAZAROWITCH, dehors, soupirant.
Hélas, oui !	Hélas, oui!
mademoiselle !	mademoiselle!
je vais au bois !	je vais au bois!
GABRIELLE, se retournant vers Jenny, en imitant son soupir.	GABRIELLE, se retournant vers Jenny, en imitant son soupir.
Il va au bois !	Il va au bois!
JENNY.	JENNY.
Mauvaise !	Mauvaise!
LAZAROWITCH, de même.	LAZAROWITCH, de même.
Oserai-je vous demander comment se porte mademoiselle Jenny ?	Oserai-je vous demander comment se porte mademoiselle Jenny?
GABRIELLE, l’imitant.	GABRIELLE, l'imitant.
Hélas !	Hélas!
elle ne va pas mal, monsieur.	elle ne va pas mal, monsieur.
JENNY, avec reproche.	JENNY, avec reproche.
Gabrielle !	Gabrielle!
GABRIELLE, poussant Jenny vers la fenêtre.	GABRIELLE, poussant Jenny vers la fenêtre.
Car elle est là, qui se cache derrière moi, pour que vous ne la voyiez pas !	Car elle est là, qui se cache derrière moi, pour que vous ne la voyiez pas!
LAZAROWITCH, dehors, soupirant :	LAZAROWITCH, dehors, soupirant:
Ah !	Ah!
Adieu, mademoiselle !…	Adieu, mademoiselle!…
Adieu ! (Il s’éloigne.)	Adieu! (Il s'éloigne.)
JENNY, descend.	JENNY, descend.
La !	La!
tu vois bien, tu l’as blessé avec tes railleries.	tu vois bien, tu l'as blessé avec tes railleries.
GABRIELLE, riant.	GABRIELLE, riant.
Il est trop triste aussi, ton Lazarowitch.	Il est trop triste aussi, ton Lazarowitch.
LES FEMMES FORTES.	LES FEMMES FORTES.
JENNY.	JENNY.
Pauvre jeune homme…	Pauvre jeune homme…
Il est exilé !	Il est exilé!
GABRIELLE.	GABRIELLE.
Sur la terre étrangère !…	Sur la terre étrangère!…
Oui !	Oui!
Eh bien, cela ne m’étonne pas, s’il était gai comme cela dans son pays.	Eh bien, cela ne m'étonne pas, s'il était gai comme cela dans son pays.
JENNY.	JENNY.
Oh ! tu n’as pas de coeur, tiens !	Oh! tu n'as pas de cœur, tiens!
Si je te disais que M. Lachapelle est laid, moi !…	Si je te disais que M. Lachapelle est laid, moi!…
GABRIELLE, vivement.	GABRIELLE, vivement.
Je ne sais pas ce que tu veux dire avec ton M. Lachapelle ! M. Lachapelle est un ami de papa, et…	Je ne sais pas ce que tu veux dire avec ton M. Lachapelle! M. Lachapelle est un ami de papa, et…
(Toupart entre par le fond.)	(Toupart entre par le fond.)
JENNY, riant.	JENNY, riant.
Alors, pourquoi rougis-tu ?…	Alors, pourquoi rougis-tu?…
GABRIELLE.	GABRIELLE.
Je ne rougis pas !	Je ne rougis pas!
JENNY.	JENNY.
Si !	Si!
GABRIELLE.	GABRIELLE.
Non !	Non!
Scène II.	Scène II.
Les précédents, TOUPART.	Les précédents, TOUPART.
TOUPART, un panier à la main.	TOUPART, un panier à la main.
Eh bien !	Eh bien!
Eh bien !	Eh bien!
On se dispute ici ?	On se dispute ici?
GABRIELLE.	GABRIELLE.
Ah !	Ah!
c’est mon oncle Toupart !	c'est mon oncle Toupart!
Comment va ma tante ?	Comment va ma tante?
TOUPART.	TOUPART.
Bien… Elle va bien !	Bien… Elle va bien!
(À Gabrielle qui veut regarder ce qu’il y a dans le panier.).	(À Gabrielle qui veut regarder ce qu'il y a dans le panier.).
Prends garde !	Prends garde!
JENNY et GABRIELLE.	JENNY et GABRIELLE.
Qu’est-ce que c'est donc ?	Qu'est-ce que c'est donc?
TOUPART.	TOUPART.
Ce sont des œufs !	Ce sont des œufs!
ACTE PREMIER.	ACTE PREMIER.
JENNY.	JENNY.
Tu es allé au marché ?	Tu es allé au marché?
TOUPART.	TOUPART.
Oh ! j’y suis allé sans y aller !…	Oh! j'y suis allé sans y aller!…
Mais en flânant, on voit un oeuf… on se dit :	Mais en flânant, on voit un œuf… on se dit:
Tiens, tiens, voyons donc s’il est frais…	Tiens, tiens, voyons donc s'il est frais…
celui-là…	celui-là…
et on se laisse entraîner à en acheter…	et on se laisse entraîner à en acheter…
GABRIELLE, regardant dans le panier.	GABRIELLE, regardant dans le panier.
De quoi faire une omelette !…	De quoi faire une omelette!…
JENNY.	JENNY.
Avec une langouste !…	Avec une langouste!…
GABRIELLE.	GABRIELLE.
Et des fruits !…	Et des fruits!…
(Elle porte le panier sur une chaise, près de la cheminée.)	(Elle porte le panier sur une chaise, près de la cheminée.)
TOUPART.	TOUPART.
Oui, je me suis encore laissé entraîner…	Oui, je me suis encore laissé entraîner…
Je ne sais pas trop comment tout ça est là dedans ?…	Je ne sais pas trop comment tout ça est là dedans?…
GABRIELLE.	GABRIELLE.
Enfin, tu es un homme de précaution, toujours…	Enfin, tu es un homme de précaution, toujours…
puisque tu avais pris ce panier.	puisque tu avais pris ce panier.
TOUPART.	TOUPART.
Oh ! je l’ai pris sans le prendre…	Oh! je l'ai pris sans le prendre…
pour me donner une contenance !	pour me donner une contenance!
GABRIELLE.	GABRIELLE.
Ah çà, mais, ta bonne, qu’est-ce qu’elle fait donc ?	Ah çà, mais, ta bonne, qu'est-ce qu'elle fait donc?
TOUPART.	TOUPART.
La bonne !	La bonne!
Il faut bien qu’elle garde la maison quand je n’y suis pas. Si on sonnait… ce n’est pas madame Toupart qui ouvrirait !	Il faut bien qu'elle garde la maison quand je n'y suis pas. Si on sonnait… ce n'est pas madame Toupart qui ouvrirait!
GABRIELLE et JENNY.	GABRIELLE et JENNY.
Pourquoi ?	Pourquoi?
TOUPART.	TOUPART.
Pourquoi ?	Pourquoi?
Ah çà, vous ne connaissez donc pas encore votre tante, depuis que vous êtes sorties de pension ?	Ah çà, vous ne connaissez donc pas encore votre tante, depuis que vous êtes sorties de pension?
Mais ce n’est pas une femme comme les autres, Pulchérie… C’est une femme… une femme… une femme supérieure !	Mais ce n'est pas une femme comme les autres, Pulchérie… C'est une femme… une femme… une femme supérieure!
GABRIELLE.	GABRIELLE.
Supérieure à quoi ?	Supérieure à quoi?
JENNY.	JENNY.
Supérieure à qui ?	Supérieure à qui?
TOUPART.	TOUPART.
À tout le monde, et à moi, d’abord, je le dis avec orgueil.	À tout le monde, et à moi, d'abord, je le dis avec orgueil.
6	6
LES FEMMES FORTES.	LES FEMMES FORTES.
Elle m’écrase de sa supériorité !	Elle m'écrase de sa supériorité!
Quand je me mariai, feu votre grand-père me dit en sortant de l’église :	Quand je me mariai, feu votre grand-père me dit en sortant de l'église:
« Mon gendre, vous pouvez vous vanter d’avoir là une femme comme on en voit peu.	« Mon gendre, vous pouvez vous vanter d'avoir là une femme comme on en voit peu.
Ce n’est pas ma Pulchérie qui perdrait son temps à broder ou à coudre ;	Ce n'est pas ma Pulchérie qui perdrait son temps à broder ou à coudre;
elle ne sait faire oeuvre de ses dix doigts… rien !… n’attendez rien de Pulchérie ;	elle ne sait faire œuvre de ses dix doigts… rien!… n'attendez rien de Pulchérie;
mais c’est une femme d’esprit, une femme faite pour le commandement… 	mais c'est une femme d'esprit, une femme faite pour le commandement… 
ne femme, enfin, à qui il n’a manqué que d’être un homme pour être parfaite. »	ne femme, enfin, à qui il n'a manqué que d'être un homme pour être parfaite. »
JENNY.	JENNY.
Mais qu’est-ce qu’elle fait tandis que tu vas au marché ?…	Mais qu'est-ce qu'elle fait tandis que tu vas au marché?…
TOUPART.	TOUPART.
Ce qu’elle fait !… Pulchérie ?…	Ce qu'elle fait!… Pulchérie?…
Mais elle travaille énormément…	Mais elle travaille énormément…
de tête…	de tête…
elle est toujours au fait de ce qui se passe… hors de chez elle…	elle est toujours au fait de ce qui se passe… hors de chez elle…
et elle est tellement au-dessus des petites choses, des détails vulgaires (Jenny et Gabrielle remontent en riant), des niaiseries du ménage, que j’en suis toujours à me demander comment le jour des noces elle ne m’a dit avec dédain :	et elle est tellement au-dessus des petites choses, des détails vulgaires (Jenny et Gabrielle remontent en riant), des niaiseries du ménage, que j'en suis toujours à me demander comment le jour des noces elle ne m'a dit avec dédain:
« Fi, monsieur Toupart, je suis au-dessus !… » (Se reprenant.) Qu’est-ce que je dis donc là, moi ! (Haut.)	« Fi, monsieur Toupart, je suis au-dessus!… » (Se reprenant.) Qu'est-ce que je dis donc là, moi! (Haut.)
Où donc est mademoiselle Claire ?	Où donc est mademoiselle Claire?
Scène III.	Scène III.
Les précédents, CLAIRE.	Les précédents, CLAIRE.
CLAIRE, portant des fleurs.	CLAIRE, portant des fleurs.
La voilà !	La voilà!
Bonjour, monsieur Toupart.	Bonjour, monsieur Toupart.
TOUPART.	TOUPART.
Bonjour, mademoiselle :	Bonjour, mademoiselle:
vous venez du jardin ?…	vous venez du jardin?…
(Il remonte vers son panier.)	(Il remonte vers son panier.)
CLAIRE.	CLAIRE.
Oui, vous voyez. Eh bien, Jenny…	Oui, vous voyez. Eh bien, Jenny…
Gabrielle…	Gabrielle…
et ce piano !…	et ce piano!…
Mais, malheureuses enfants, c’est l’heure du piano !	Mais, malheureuses enfants, c'est l'heure du piano!
GABRIELLE.	GABRIELLE.
Je suis si mal disposée ce matin !…	Je suis si mal disposée ce matin!…
(Elle prend des mains de Claire deux bouquets, qu’elle va mettre dans les vases sur la cheminée.)	(Elle prend des mains de Claire deux bouquets, qu'elle va mettre dans les vases sur la cheminée.)
JENNY.	JENNY.
Et moi…	Et moi…
CLAIRE.	CLAIRE.
Ah ! que ce n’est pas bien, cela…	Ah! que ce n'est pas bien, cela…
de grandes filles qu’on laisse seules et qui se conduisent comme des enfants de six ans.	de grandes filles qu'on laisse seules et qui se conduisent comme des enfants de six ans.
7	7
ACTE PREMIER.	ACTE PREMIER.
GABRIELLE.	GABRIELLE.
J’ai des éblouissements…	J'ai des éblouissements…
JENNY.	JENNY.
Et moi des palpitations !…	Et moi des palpitations!…
CLAIRE.	CLAIRE.
Gabrielle a des éblouissements, et le coeur de Jenny palpite à la pensée d’une promenade au bois de Boulogne…	Gabrielle a des éblouissements, et le cœur de Jenny palpite à la pensée d'une promenade au bois de Boulogne…
GABRIELLE, à demi-voix.	GABRIELLE, à demi-voix.
Il y a de cela !	Il y a de cela!
CLAIRE, allant au bureau.	CLAIRE, allant au bureau.
Voilà ce que c’est. Au lieu de travailler, on se met à sa fenêtre.	Voilà ce que c'est. Au lieu de travailler, on se met à sa fenêtre.
Il fait un joli soleil, on voit passer du monde à pied, à Cheval…	Il fait un joli soleil, on voit passer du monde à pied, à Cheval…
(Avec intention.)	(Avec intention.)
À cheval surtout…	À cheval surtout…
(Mouvement de Jenny.)	(Mouvement de Jenny.)
Et tous avec des visages si joyeux, si gais…	Et tous avec des visages si joyeux, si gais…
(Elle met un bouquet dans chacun des vases qui sont sur le bureau.)	(Elle met un bouquet dans chacun des vases qui sont sur le bureau.)
GABRIELLE.	GABRIELLE.
Oh ! si gais !	Oh! si gais!
Pas tous !	Pas tous!
CLAIRE.	CLAIRE.
Mais jusqu’à M. Lazarowitch, que j’ai rencontré fredonnant sa petite chanson…	Mais jusqu'à M. Lazarowitch, que j'ai rencontré fredonnant sa petite chanson…
JENNY, vivement.	JENNY, vivement.
Lui ?	Lui?
CLAIRE, (Elle s’assied près du bureau et ouvre un livre de comptes.)	CLAIRE, (Elle s'assied près du bureau et ouvre un livre de comptes.)
Il faut croire que ma vue, pauvre jeune homme !…	Il faut croire que ma vue, pauvre jeune homme!…
lui a rappelé soudain les douleurs de l’exil…	lui a rappelé soudain les douleurs de l'exil…
car c’est avec un soupir déchirant qu’il m’a saluée, et les chants avaient cessé.	car c'est avec un soupir déchirant qu'il m'a saluée, et les chants avaient cessé.
JENNY.	JENNY.
Quelque air de son pays…	Quelque air de son pays…
une ballade.	une ballade.
CLAIRE.	CLAIRE.
Oui, un air de Bataclan !	Oui, un air de Bataclan!
GABRIELLE, à Jenny.	GABRIELLE, à Jenny.
Attrape !	Attrape!
JENNY, à demi-voix.	JENNY, à demi-voix.
Qu’elle est mauvaise !	Qu'elle est mauvaise!
Oh !	Oh!
je voudrais aller au bois de Boulogne… pour le voir.	je voudrais aller au bois de Boulogne… pour le voir.
GABRIELLE.	GABRIELLE.
Attends !	Attends!
(Elle passe et va à Claire, se penchant sur elle et d’un air câlin.)	(Elle passe et va à Claire, se penchant sur elle et d'un air câlin.)
Petite maman…	Petite maman…
est-ce que vous ne voulez pas que nous allions faire une promenade dans l’intérêt de notre santé ?	est-ce que vous ne voulez pas que nous allions faire une promenade dans l'intérêt de notre santé?
8	8
LES FEMMES FORTES.	LES FEMMES FORTES.
CLAIRE.	CLAIRE.
Mais je ne peux pas vous accompagner, chère enfant !	Mais je ne peux pas vous accompagner, chère enfant!
Lundi, c’est le jour de mes comptes.	Lundi, c'est le jour de mes comptes.
TOUPART, sautant.	TOUPART, sautant.
Lundi !… c’est lundi… le jour de ma blanchisseuse !	Lundi!… c'est lundi… le jour de ma blanchisseuse!
GABRIELLE.	GABRIELLE.
Eh bien ?	Eh bien?
TOUPART, effaré, reprenant son panier.	TOUPART, effaré, reprenant son panier.
Et mon linge qui n’est pas compté !	Et mon linge qui n'est pas compté!
Et vous ne me dites pas d’aller compter mon linge !	Et vous ne me dites pas d'aller compter mon linge!
CLAIRE.	CLAIRE.
Mais…	Mais…
TOUPART.	TOUPART.
S’il est possible d’oublier…	S'il est possible d'oublier…
un homme de ménage !…	un homme de ménage!…
(Il se sauve par le fond.)	(Il se sauve par le fond.)
Scène IV.	Scène IV.
Les précédents, moins TOUPART.	Les précédents, moins TOUPART.
CLAIRE.	CLAIRE.
Il court bien… pour une femme !…	Il court bien… pour une femme!…
JENNY, à Gabrielle.	JENNY, à Gabrielle.
Est-elle assez mauvaise !	Est-elle assez mauvaise!
(Allant à Claire.)	(Allant à Claire.)
Petite maman…	Petite maman…
GABRIELLE.	GABRIELLE.
Vous ne voulez donc pas que nous sortions ?…	Vous ne voulez donc pas que nous sortions?…
CLAIRE.	CLAIRE.
Mes pauvres enfants, je ne veux que ce qui vous fait plaisir, moi…	Mes pauvres enfants, je ne veux que ce qui vous fait plaisir, moi…
et je suis trop bonne, je vous gâte, votre père me grondera.	et je suis trop bonne, je vous gâte, votre père me grondera.
GABRIELLE	GABRIELLE
C'est dit, nous sortons !	C'est dit, nous sortons!
avec Jean !	avec Jean!
CLAIRE, (Elle se lève.)	CLAIRE, (Elle se lève.)
Non !	Non!
non !	non!
Avec Denise !	Avec Denise!
c’est plus convenable…	c'est plus convenable…
et je suis sûre d’elle !	et je suis sûre d'elle!
JENNY, à part.	JENNY, à part.
Comme si nous n'étions pas assez grandes pour nous conduire nous-mêmes !…	Comme si nous n'étions pas assez grandes pour nous conduire nous-mêmes!…
GABRIELLE, de même.	GABRIELLE, de même.
Mais elle viendra, la liberté, elle viendra !	Mais elle viendra, la liberté, elle viendra!
Et ce jour-là !…	Et ce jour-là!…
ACTE PREMIER.	ACTE PREMIER.
JEAN, annonçant.	JEAN, annonçant.
M. Lachapelle !	M. Lachapelle!
CLAIRE.	CLAIRE.
Qu’il entre !	Qu'il entre!
Scène V	Scène V
Les précédents, LACHAPELLE.	Les précédents, LACHAPELLE.
LACHAPELLE, saluant.	LACHAPELLE, saluant.
Mesdemoiselles…	Mesdemoiselles…
CLAIRE[1].	CLAIRE[1].
Je vous demande pardon pour elles, monsieur Lachapelle…	Je vous demande pardon pour elles, monsieur Lachapelle…
Ces demoiselles sortent au moment où vous arrivez…	Ces demoiselles sortent au moment où vous arrivez…
GABRIELLE, vivement.	GABRIELLE, vivement.
Oh ! nous pourrions…	Oh! nous pourrions…
CLAIRE.	CLAIRE.
Non !	Non!
non !	non!
C’est une promenade de santé, et puisque monsieur veut bien le permettre…	C'est une promenade de santé, et puisque monsieur veut bien le permettre…
GABRIELLE, à part.	GABRIELLE, à part.
La !…	La!…
maintenant que cela m’est désagréable !	maintenant que cela m'est désagréable!
JENNY.	JENNY.
Viens-tu ?	Viens-tu?
GABRIELLE.	GABRIELLE.
Oui !	Oui!
(Elles saluent et sortent.)	(Elles saluent et sortent.)
Scène VI	Scène VI
CLAIRE, LACHAPELLE.	CLAIRE, LACHAPELLE.
CLAIRE.	CLAIRE.
Je regrette bien, monsieur Lachapelle, une sortie…	Je regrette bien, monsieur Lachapelle, une sortie…
LACHAPELLE, l’interrompant.	LACHAPELLE, l'interrompant.
Permettez-moi de m’en féliciter, mademoiselle, car je venais solliciter la faveur d’un entretien particulier…	Permettez-moi de m'en féliciter, mademoiselle, car je venais solliciter la faveur d'un entretien particulier…
CLAIRE.	CLAIRE.
Avec moi ?	Avec moi?
LACHAPELLE, s’asseyant.	LACHAPELLE, s'asseyant.
Si vous voulez bien le permettre.	Si vous voulez bien le permettre.
(Claire s’assied à droite, près du guéridon, et prend une broderie.	(Claire s'assied à droite, près du guéridon, et prend une broderie.
Lachapelle va chercher la chaise placée près du bureau et vient s’asseoir	Lachapelle va chercher la chaise placée près du bureau et vient s'asseoir
Gabrielle, Jenny, Lachapelle, Claire.	Gabrielle, Jenny, Lachapelle, Claire.
