Que de ces contes vains le monde entretenu	Que de ces contes vains le monde entretenu
N'en a pas de l’Hymen moins veû fleurir l’uſage;	N'en a pas de l’Hymen moins vu fleurir l’usage;
Que ſous ce joug moqué tout à la fin s’engage:	Que ſous ce joug moqué tout à la fin s’engage:
Qu'à ce commun filet les Railleurs meſmes pris	Qu'à ce commun filet les Railleurs mêmes pris
Ont eſté tres-ſouvent de commodes Maris,	Ont été très-souvent de commodes Maris,
Et que pour eſtre heureux ſous ce joug ſalutaire	Et que pour être heureux sous ce joug salutaire
Tout depend en un mot du bon choix qu’on ſçait faire.	Tout dépend en un mot du bon choix qu’on sait faire.
Enfin, Il faut ici parler de bonne foy,	Enfin, il faut ici parler de bonne foi,
Je vieillis, & ne puis regarder ſans effroy,	Je vieillis, et ne puis regarder sans effroi,
Ces Neveux affamés, dont l’importun viſage	Ces Neveux affamés, dont l’importun visage
De mon bien à mes yeux fait deja le partage.	De mon bien à mes yeux fait déjà le partage.
Je croy déja les voir, au moment annoncé	Je crois déjà les voir, au moment annoncé
Qu'a la fin, ſans retour, leur cher Oncle eſt paßé,	Qu'à la fin, sans retour, leur cher oncle est passé,
Sur quelques pleurs forcés, qu’ils auront ſoin qu'on voye,	Sur quelques pleurs forcés, qu’ils auront soin qu'on voie,
Se faire conſoler du ſujet de leur joye.	Se faire consoler du sujet de leur joie.
Je me fais un plaiſir, à ne vous rien celer,	Je me fais un plaisir, à ne vous rien celer,
De pouvoir, moi vivant, dans peu les deſoler,	De pouvoir, moi vivant, dans peu les désoler,
Et trompant un eſpoir pour eux ſi plein de charmes,	Et trompant un espoir pour eux si plein de charmes,
Arracher de leurs yeux de veritables larmes.	Arracher de leurs yeux de véritables larmes.
Vous dirai-je encor plus? Soit foibleſſe, ou raiſon,	Vous dirai-je encore plus? Soit faiblesse, ou raison,
Je ſuis las de me voir les ſoirs en ma maiſon	Je suis las de me voir les soirs en ma maison
Seul avec des Valets ſouvent voleurs & traiſtres,	Seul avec des Valets souvent voleurs et traitres,
Et toûjours à coup ſeur ennemis de leurs Maiſtres.	Et toujours à coup sueur ennemis de leurs Maîtres.
Je ne me couche point, qu’außi-toſt dans mon lit	Je ne me couche point, qu’aussitôt dans mon lit
Un ſouvenir faſcheux n'apporte à mon eſprit	Un souvenir fâcheux n'apporte à mon esprit
Ces Hiſtoires de morts lamentables, tragiques,	Ces Histoires de morts lamentables, tragiques,
Dont Paris tous les ans peut groſſir ſes Chroniques.	Dont Paris tous les ans peut grossir ses chroniques.
Dépouillons-nous ici d’une vaine fierté:	Dépouillons-nous ici d’une vaine fierté:
Nous naiſſons, nous vivons pour la ſocieté.	Nous naissons, nous vivons pour la société.
A nous-meſmes livres dans une ſolitude	À nous-mêmes livres dans une solitude
Noſtre bonheur bien-toſt fait neſtre inquietude,	Notre bonheur bientôt fait naître inquiétude,
Et ſi, durant un jour, noſtre premier Ayeul	Et si durant un jour, notre premier Aïeul
Plus riche d’une coſte avoit veſcu tout ſeul,	Plus riche d’une côte avait vécu tout seul
Je doute, en ſa demeure alors ſi fortunée,	Je doute, en sa demeure alors si fortunée
S’il n'euſt point prié Dieu d’abreger la journée?	S’il n'eût point prié Dieu d’abréger la journée?
N’allons donc point ici reformer l'Univers,	N’allons donc point ici reformer l'Univers,
Ni par de vains diſcours, & de frivoles vers	Ni par de vains discours, et de frivoles vers
E’talant au Public noſtre miſanthropie,	Étalant au public notre misanthropie,
Cenſurer le lien le plus doux de la vie.	Censurer le lien le plus doux de la vie.
Laiſſons-là, croyés-moi, le monde tel qu’il eſt.	Laissons là, croyez-moi, le monde tel qu’il est.
L'Hymenée eſt un joug, & c'eſt ce qui m'en plaiſt.	L'Hymenée est un joug, et c'est ce qui m'en plaît.
L'Homme en ſes paßions toûjours errant ſans guide	L'homme en ses passions toujours errant sans guide
A beſoin qu'on lui mette & le mors & la bride.	A besoin qu'on lui mette et le mors et la bride.
Son pouvoir malheureux ne ſert qu’à le geſner,	Son pouvoir malheureux ne sert qu’à le gêner,
Et pour le rendre libre, il le faut enchaîner.	Et pour le rendre libre, il le faut enchaîner.
C’eſt ainſi que ſouvent la main de Dieu l’aßiſte.	C’est ainsi que souvent la main de Dieu l’assiste.
Ha bon! voila parler en docte Janſeniſte!	Ha bon! voilà parler en docte Janséniste!
Alcippe, & ſur ce point ſi ſçavamment touché.	Alcippe, et sur ce point si savamment touché.
Des-mares, * dans ſaint Roch, n’auroit pas mieux preſché.	Desmâres, * dans Saint-Roch, n’aurait pas mieux prêché.
